"","year","doy","hour","temp","rh","windspeed","precip","solardiff","solar"
"8018",2012,243,1,24.67,0.9319,0.74,0.01,0,0
"8019",2012,243,2,24.23,0.9512,0.79,0.01,0,0
"8020",2012,243,3,23.9,0.9675,0.86,0.01,0,0
"8021",2012,243,4,23.67,0.9806,0.87,0.01,0,0
"8022",2012,243,5,23.48,0.9912,0.83,0.01,0,0
"8023",2012,243,6,24.37,0.9656,0.97,0.01,13.4482981126576,60.5867018873424
"8024",2012,243,7,26.51,0.8781,1.74,0.04,27.3045516519558,419.030448348044
"8025",2012,243,8,28.36,0.7888,1.97,0.05,48.6254977814942,845.787002218506
"8026",2012,243,9,29.76,0.7194,1.93,0.08,67.3141850825262,1224.26081491747
"8027",2012,243,10,30.87,0.6762,1.87,0.12,78.9892940522233,1466.60820594778
"8028",2012,243,11,31.68,0.6481,1.85,0.14,83.9847458925062,1574.57775410749
"8029",2012,243,12,32.15,0.6288,1.85,0.12,77.6098781217399,1459.27512187826
"8030",2012,243,13,32.28,0.62,1.79,0.12,73.1275250589971,1371.022474941
"8031",2012,243,14,32.21,0.6194,1.6,0.12,65.9377179541176,1224.27728204588
"8032",2012,243,15,31.94,0.625,1.34,0.09,48.6704372760233,885.182062723977
"8033",2012,243,16,31.33,0.6512,1.05,0.04,31.0306692898773,539.744330710123
"8034",2012,243,17,30.74,0.6944,0.76,0.07,15.5008319319139,237.884168068086
"8035",2012,243,18,29.33,0.7688,0.64,0.03,5.90582552019695,26.6066744798031
"8036",2012,243,19,28.15,0.8088,0.58,0.02,0,0
"8037",2012,243,20,27.52,0.8281,0.7,0.02,0,0
"8038",2012,243,21,27.01,0.8469,0.87,0.02,0,0
"8039",2012,243,22,26.6,0.8656,1.02,0.02,0,0
"8040",2012,243,23,26.23,0.8869,1.12,0.01,0,0
"8041",2012,244,0,25.89,0.9081,1.09,0.01,0,0
"8042",2012,244,1,25.51,0.9281,0.97,0,0,0
"8043",2012,244,2,25.18,0.945,0.87,0,0,0
"8044",2012,244,3,24.85,0.9594,0.83,0,0,0
"8045",2012,244,4,24.57,0.97,0.82,0,0,0
"8046",2012,244,5,24.33,0.9769,0.81,0,0,0
"8047",2012,244,6,24.98,0.9538,1.02,0,12.1550042887919,50.3199957112081
"8048",2012,244,7,26.68,0.875,1.79,0,24.4452310697572,374.077268930243
"8049",2012,244,8,28.18,0.7988,1.86,0.01,44.4747049313626,772.927795068637
"8050",2012,244,9,29.19,0.7556,1.93,0.03,61.457991509459,1117.27950849054
"8051",2012,244,10,30.11,0.7175,2.02,0.05,70.7605901997149,1313.46440980029
"8052",2012,244,11,30.85,0.685,2.14,0.07,79.858289947877,1496.89171005212
"8053",2012,244,12,31.52,0.655,2.31,0.11,82.8213783947773,1556.95612160522
"8054",2012,244,13,31.94,0.6294,2.39,0.08,70.8134237925946,1327.35157620741
"8055",2012,244,14,32.07,0.6144,2.41,0.06,61.1143814036837,1134.41061859632
"8056",2012,244,15,31.93,0.6119,2.34,0.04,40.1964292764228,730.753570723577
"8057",2012,244,16,31.34,0.6381,2.05,0.08,26.7430958525039,464.769404147496
"8058",2012,244,17,30.57,0.6831,1.74,0.03,13.5821322249584,207.842867775042
"8059",2012,244,18,28.76,0.7681,1.22,0.02,6.03615859239327,24.9888414076067
"8060",2012,244,19,27.68,0.7919,1.3,0.02,0,0
"8061",2012,244,20,27.35,0.815,1.64,0.02,0,0
"8062",2012,244,21,26.92,0.8494,1.65,0.01,0,0
"8063",2012,244,22,26.38,0.8856,1.41,0.01,0,0
"8064",2012,244,23,25.89,0.915,1.2,0.01,0,0
"8065",2012,245,0,25.33,0.9456,1.06,0,0,0
"8066",2012,245,1,24.8,0.9719,0.99,0,0,0
"8067",2012,245,2,24.38,0.9925,0.95,0,0,0
"8068",2012,245,3,24.02,1,0.93,0,0,0
"8069",2012,245,4,23.75,1,0.91,0,0,0
"8070",2012,245,5,23.58,1,0.91,0,0,0
"8071",2012,245,6,24.44,0.98,1.28,0.01,13.5566349722357,51.0433650277643
"8072",2012,245,7,26.7,0.8719,2.3,0.02,26.3377386640801,401.84976133592
"8073",2012,245,8,28.51,0.7781,2.45,0.03,46.638444997129,809.821555002871
"8074",2012,245,9,29.87,0.7062,2.63,0.04,63.0018258685776,1144.84817413142
"8075",2012,245,10,30.9,0.6588,2.89,0.06,75.9776879410588,1409.90731205894
"8076",2012,245,11,31.65,0.63,3.15,0.12,83.3908650121282,1562.76163498787
"8077",2012,245,12,32.14,0.6075,3.4,0.11,85.3172547692627,1603.54774523074
"8078",2012,245,13,32.39,0.5875,3.59,0.11,81.123790918777,1520.27620908122
"8079",2012,245,14,32.33,0.5719,3.75,0.08,71.9052038954795,1334.33479610452
"8080",2012,245,15,31.94,0.565,3.77,0.05,56.3957230857359,1024.80427691426
"8081",2012,245,16,31.05,0.5775,3.6,0.02,37.1913363985641,645.783663601436
"8082",2012,245,17,29.52,0.6456,2.86,0.01,19.5016903656613,297.548309634339
"8083",2012,245,18,27.16,0.7288,1.94,0,7.53641878390737,28.3760812160926
"8084",2012,245,19,25.65,0.7544,1.74,0,0,0
"8085",2012,245,20,24.67,0.7875,1.61,0,0,0
"8086",2012,245,21,23.77,0.8312,1.46,0,0,0
"8087",2012,245,22,23.05,0.8725,1.39,0,0,0
"8088",2012,245,23,22.5,0.9094,1.34,0,0,0
"8089",2012,246,0,22.09,0.9406,1.29,0,0,0
"8090",2012,246,1,21.77,0.9662,1.24,0,0,0
"8091",2012,246,2,21.52,0.9844,1.21,0,0,0
"8092",2012,246,3,21.41,0.9906,1.21,0,0,0
"8093",2012,246,4,21.24,1,1.22,0,0,0
"8094",2012,246,5,21,1,1.26,0,0,0
"8095",2012,246,6,21.86,0.9706,1.56,0,15.7377951060889,53.2397048939111
"8096",2012,246,7,24.68,0.8388,2.8,0,27.7946739707216,422.790326029278
"8097",2012,246,8,27.01,0.7288,2.91,0,48.7766534026926,846.188346597307
"8098",2012,246,9,28.37,0.6725,2.94,0,67.452862743303,1225.1846372567
"8099",2012,246,10,29.58,0.6212,3.04,0,76.6572150185884,1422.10528498141
"8100",2012,246,11,30.63,0.5762,3.09,0.01,81.6409350952087,1529.61906490479
"8101",2012,246,12,31.37,0.545,3.06,0.01,82.7466905624423,1554.90580943756
"8102",2012,246,13,31.73,0.5312,2.99,0.01,77.1574885118519,1445.61751148815
"8103",2012,246,14,31.77,0.5275,2.87,0,69.951203156052,1297.69879684395
"8104",2012,246,15,31.44,0.5356,2.73,0,56.3086695726603,1022.76633042734
"8105",2012,246,16,30.74,0.5594,2.5,0,38.3973113997737,666.125188600226
"8106",2012,246,17,29.62,0.6238,1.95,0,19.1511123708849,291.311387629115
"8107",2012,246,18,27.64,0.7112,1.33,0.01,7.29194203313545,24.6680579668645
"8108",2012,246,19,26.6,0.7188,1.4,0.01,0,0
"8109",2012,246,20,26.05,0.7431,1.51,0.01,0,0
"8110",2012,246,21,25.51,0.7744,1.46,0.01,0,0
"8111",2012,246,22,24.94,0.81,1.36,0.01,0,0
"8112",2012,246,23,24.43,0.8412,1.27,0.01,0,0
"8113",2012,247,0,23.96,0.8688,1.16,0.01,0,0
"8114",2012,247,1,23.47,0.8938,1.06,0.01,0,0
"8115",2012,247,2,23.08,0.9106,0.98,0.01,0,0
"8116",2012,247,3,22.72,0.9238,0.94,0.01,0,0
"8117",2012,247,4,22.51,0.9306,0.94,0.01,0,0
"8118",2012,247,5,22.31,0.9388,0.94,0.01,0,0
"8119",2012,247,6,22.87,0.9331,0.93,0.02,17.3702896618662,52.0322103381338
"8120",2012,247,7,25.39,0.8206,1.79,0.03,28.4182828082402,430.92171719176
"8121",2012,247,8,27.48,0.7231,1.76,0.05,49.4497352930598,857.07526470694
"8122",2012,247,9,29.07,0.6506,1.53,0.11,64.7419912581189,1175.40800874188
"8123",2012,247,10,30.19,0.605,1.25,0.19,75.232909867162,1395.26709013284
"8124",2012,247,11,31.23,0.5744,0.97,0.22,87.0008074252977,1629.6591925747
"8125",2012,247,12,31.91,0.5575,0.8,0.24,85.3025256744876,1602.58497432551
"8126",2012,247,13,32.23,0.5488,0.67,0.26,81.0990889576478,1519.11091104235
"8127",2012,247,14,32.22,0.545,0.51,0.3,71.9713675318804,1334.77863246812
"8128",2012,247,15,31.83,0.55,0.39,0.24,58.3299160444121,1058.99508395559
"8129",2012,247,16,31.19,0.5719,0.33,0.24,39.5319684114982,685.178031588502
"8130",2012,247,17,30.25,0.6375,0.17,0.14,19.3311635090842,293.128836490916
"8131",2012,247,18,28.91,0.7025,0.09,0.11,7.95650745075072,23.8334925492493
"8132",2012,247,19,28.11,0.7175,0.16,0.08,0,0
"8133",2012,247,20,27.43,0.7406,0.24,0.08,0,0
"8134",2012,247,21,26.8,0.77,0.32,0.08,0,0
"8135",2012,247,22,26.19,0.8006,0.35,0.08,0,0
"8136",2012,247,23,25.71,0.8262,0.37,0.07,0,0
"8137",2012,248,0,25.33,0.8481,0.39,0.07,0,0
"8138",2012,248,1,25.01,0.8662,0.43,0.07,0,0
"8139",2012,248,2,24.75,0.8769,0.5,0.06,0,0
"8140",2012,248,3,24.58,0.8812,0.56,0.05,0,0
"8141",2012,248,4,24.46,0.8819,0.61,0.05,0,0
"8142",2012,248,5,24.19,0.8838,0.68,0.05,0,0
"8143",2012,248,6,24.3,0.8981,0.73,0.06,18.9510691771948,49.3889308228052
"8144",2012,248,7,25.94,0.8244,1.21,0.13,28.5547886373939,431.592711362606
"8145",2012,248,8,28,0.7081,1.36,0.15,49.2154485598679,852.209551440132
"8146",2012,248,9,29.56,0.6369,1.32,0.21,64.4489068194735,1169.53859318053
"8147",2012,248,10,30.52,0.6,1.06,0.33,74.8567026975758,1387.86579730242
"8148",2012,248,11,31.17,0.5756,0.67,0.45,83.7158655939587,1567.74913440604
"8149",2012,248,12,31.62,0.56,0.75,0.49,82.5449875540394,1550.43251244596
"8150",2012,248,13,31.77,0.5531,1.12,0.47,70.233599731408,1315.26640026859
"8151",2012,248,14,31.77,0.5538,1.43,0.43,56.9804427251385,1056.43455727486
"8152",2012,248,15,31.47,0.5644,1.53,0.37,39.8613214625144,723.353678537486
"8153",2012,248,16,31.05,0.5962,1.3,0.3,27.9026765173225,483.159823482677
"8154",2012,248,17,29.94,0.6381,1.25,0.21,12.2690382138317,185.440961786168
"8155",2012,248,18,28.12,0.7519,0.87,0.15,4.59634140491664,11.9786585950834
"8156",2012,248,19,26.84,0.79,0.86,0.14,0,0
"8157",2012,248,20,26.21,0.8138,0.92,0.13,0,0
"8158",2012,248,21,25.74,0.8325,1.01,0.13,0,0
"8159",2012,248,22,25.34,0.8512,1.06,0.12,0,0
"8160",2012,248,23,25.01,0.8681,0.99,0.12,0,0
"8161",2012,249,0,24.7,0.8838,0.84,0.12,0,0
"8162",2012,249,1,24.55,0.8894,0.65,0.11,0,0
"8163",2012,249,2,24.55,0.885,0.43,0.1,0,0
"8164",2012,249,3,24.58,0.8756,0.24,0.08,0,0
"8165",2012,249,4,24.26,0.8894,0.47,0.07,0,0
"8166",2012,249,5,23.69,0.9225,0.64,0.07,0,0
"8167",2012,249,6,23.87,0.9419,0.74,0.08,19.6446623073769,43.5953376926231
"8168",2012,249,7,25.65,0.8806,1.7,0.47,27.9061649815887,420.383835018411
"8169",2012,249,8,27.48,0.8094,2.46,0.64,47.7392411358553,825.848258864145
"8170",2012,249,9,28.79,0.7556,2.87,1.03,62.350825569009,1130.92167443099
"8171",2012,249,10,29.7,0.7169,2.94,1.47,74.913797381946,1388.48870261805
"8172",2012,249,11,30.3,0.69,2.87,2.02,68.9033071793191,1290.03419282068
"8173",2012,249,12,30.41,0.6825,2.76,1.93,65.4414300964725,1228.89606990353
"8174",2012,249,13,30.45,0.6862,2.66,2.03,60.1931533835784,1126.95934661642
"8175",2012,249,14,30.39,0.6938,2.56,1.63,51.4582271564425,953.751772843558
"8176",2012,249,15,30.07,0.7144,2.35,1.31,42.8374621656938,776.987537834306
"8177",2012,249,16,29.55,0.7606,1.87,1.1,26.9016604269819,465.375839573018
"8178",2012,249,17,28.55,0.7856,1.73,0.75,8.92902036526944,134.508479634731
"8179",2012,249,18,26.98,0.8844,1.02,0.55,5.782501404994,12.832498595006
"8180",2012,249,19,26.03,0.9144,0.82,0.45,0,0
"8181",2012,249,20,25.7,0.92,0.73,0.39,0,0
"8182",2012,249,21,25.39,0.925,0.7,0.34,0,0
"8183",2012,249,22,25.07,0.9331,0.69,0.25,0,0
"8184",2012,249,23,24.68,0.9431,0.69,0.14,0,0
"8185",2012,250,0,24.32,0.9506,0.7,0.08,0,0
"8186",2012,250,1,23.98,0.9644,0.7,0.05,0,0
"8187",2012,250,2,23.68,0.9762,0.7,0.04,0,0
"8188",2012,250,3,23.48,0.9812,0.71,0.03,0,0
"8189",2012,250,4,23.31,0.9825,0.74,0.05,0,0
"8190",2012,250,5,23.16,0.9838,0.76,0.1,0,0
"8191",2012,250,6,23.73,0.9706,0.8,0.2,22.4757786448022,41.3592213551978
"8192",2012,250,7,25.7,0.9019,1.67,0.25,28.0680276609393,421.369472339061
"8193",2012,250,8,27.23,0.8381,1.98,0.37,48.6976042090939,841.592395790906
"8194",2012,250,9,28.58,0.7738,2.1,0.7,66.7256612396907,1209.67683876031
"8195",2012,250,10,29.43,0.735,2.1,0.89,76.1271214096613,1410.52287859034
"8196",2012,250,11,30.01,0.7125,2.15,1.63,82.5530814018114,1545.19691859819
"8197",2012,250,12,30.51,0.695,2.3,1.7,70.6573490698699,1326.53015093013
"8198",2012,250,13,30.73,0.6819,2.43,1.62,61.8070394046199,1156.88046059538
"8199",2012,250,14,30.62,0.6806,2.42,1.24,45.0125000604924,834.014999939508
"8200",2012,250,15,30.3,0.7081,2.04,1.03,31.3088275626718,567.601172437328
"8201",2012,250,16,29.8,0.7325,1.7,0.79,11.9256592320342,206.099340767966
"8202",2012,250,17,28.66,0.77,1.5,0.42,5.4941671166094,82.4808328833906
"8203",2012,250,18,27.03,0.8769,0.84,0.24,4.45924236761056,8.20575763238944
"8204",2012,250,19,26.13,0.9062,0.66,0.2,0,0
"8205",2012,250,20,25.82,0.9075,0.61,0.16,0,0
"8206",2012,250,21,25.51,0.9162,0.57,0.13,0,0
"8207",2012,250,22,25.15,0.9275,0.57,0.11,0,0
"8208",2012,250,23,24.76,0.9394,0.61,0.08,0,0
"8209",2012,251,0,24.35,0.9519,0.65,0.08,0,0
"8210",2012,251,1,24.01,0.9612,0.68,0.08,0,0
"8211",2012,251,2,23.73,0.9669,0.71,0.08,0,0
"8212",2012,251,3,23.51,0.9688,0.73,0.09,0,0
"8213",2012,251,4,23.34,0.9681,0.75,0.14,0,0
"8214",2012,251,5,23.26,0.9638,0.77,0.21,0,0
"8215",2012,251,6,23.7,0.9575,0.69,0.3,26.1776369450459,38.6348630549541
"8216",2012,251,7,25.54,0.9031,1.14,0.24,28.4891352880693,426.175864711931
"8217",2012,251,8,27.33,0.8225,1.53,0.35,49.2260482338746,849.861451766125
"8218",2012,251,9,28.75,0.7506,1.63,0.33,67.339941295681,1220.19755870432
"8219",2012,251,10,29.87,0.6881,1.73,0.33,79.7212351944695,1476.62876480553
"8220",2012,251,11,30.67,0.6506,1.88,0.46,76.5325605024907,1432.13243949751
"8221",2012,251,12,31.18,0.6262,1.99,0.32,78.1655771483016,1467.1344228517
"8222",2012,251,13,31.35,0.6112,2.05,0.24,74.7905381664151,1399.53446183358
"8223",2012,251,14,31.23,0.6081,2.06,0.14,70.6475566502164,1308.56244334978
"8224",2012,251,15,30.91,0.6131,1.97,0.09,57.8374409147919,1048.01255908521
"8225",2012,251,16,30.35,0.6481,1.65,0.06,40.3441845558458,696.520815444154
"8226",2012,251,17,29.76,0.6706,1.42,0.1,19.6265588963423,293.598441103658
"8227",2012,251,18,27.69,0.77,0.88,0.04,9.64710292663329,14.2378970733667
"8228",2012,251,19,26.55,0.7812,0.81,0.03,0,0
"8229",2012,251,20,26.16,0.7869,0.8,0.02,0,0
"8230",2012,251,21,25.86,0.8,0.77,0.02,0,0
"8231",2012,251,22,25.55,0.8125,0.73,0.01,0,0
"8232",2012,251,23,25.15,0.8256,0.72,0.02,0,0
"8233",2012,252,0,24.69,0.8431,0.75,0.02,0,0
"8234",2012,252,1,24.19,0.8644,0.79,0.03,0,0
"8235",2012,252,2,23.72,0.8844,0.82,0.04,0,0
"8236",2012,252,3,23.37,0.9,0.85,0.05,0,0
"8237",2012,252,4,23.25,0.9062,0.87,0.06,0,0
"8238",2012,252,5,23.29,0.905,0.88,0.06,0,0
"8239",2012,252,6,23.81,0.9125,0.75,0.05,26.7806868348578,30.3818131651422
"8240",2012,252,7,26.23,0.8294,1.29,0.04,27.2776925413961,406.562307458604
"8241",2012,252,8,28.12,0.7444,1.91,0.05,47.4879647953795,819.00203520462
"8242",2012,252,9,29.51,0.6938,2.21,0.08,64.9599887887517,1176.46501121125
"8243",2012,252,10,30.67,0.6475,2.38,0.17,76.8897291540598,1423.70027084594
"8244",2012,252,11,31.56,0.6081,2.51,0.15,86.0191873496548,1609.22081265035
"8245",2012,252,12,32.2,0.5806,2.65,0.16,86.0605469730551,1614.91695302694
"8246",2012,252,13,32.54,0.5644,2.74,0.14,84.6864592664697,1584.28854073353
"8247",2012,252,14,32.53,0.5594,2.76,0.09,76.2081135081659,1411.07938649183
"8248",2012,252,15,32.23,0.5656,2.7,0.04,61.7686986856412,1118.66880131436
"8249",2012,252,16,31.53,0.59,2.62,0.02,42.7293856273905,736.933114372609
"8250",2012,252,17,30.3,0.6569,2.16,0.01,21.9573667332144,327.265133266786
"8251",2012,252,18,27.96,0.7575,1.38,0,11.9467747962191,13.5532252037809
"8252",2012,252,19,26.74,0.785,1.38,0,0,0
"8253",2012,252,20,26.07,0.8244,1.39,0,0,0
"8254",2012,252,21,25.52,0.8581,1.37,0,0,0
"8255",2012,252,22,25.1,0.8825,1.36,0,0,0
"8256",2012,252,23,24.74,0.8969,1.43,0,0,0
"8257",2012,253,0,24.51,0.9031,1.62,0,0,0
"8258",2012,253,1,24.37,0.9038,1.86,0,0,0
"8259",2012,253,2,24.19,0.9069,1.88,0,0,0
"8260",2012,253,3,23.93,0.9156,1.74,0,0,0
"8261",2012,253,4,23.71,0.9225,1.59,0,0,0
"8262",2012,253,5,23.6,0.925,1.49,0,0,0
"8263",2012,253,6,24.23,0.9025,1.64,0,33.1343704242166,27.3431295757834
"8264",2012,253,7,26.94,0.7906,2.94,0,27.9429114112176,414.907088588782
"8265",2012,253,8,28.83,0.7106,3.72,0,46.642811221783,803.569688778217
"8266",2012,253,9,30.11,0.6631,4.02,0,62.8565445878165,1137.76845541218
"8267",2012,253,10,31.2,0.6212,4.18,0.01,75.6450464963155,1400.16745350368
"8268",2012,253,11,32.06,0.5875,4.37,0.01,75.3857076250997,1409.9042923749
"8269",2012,253,12,32.54,0.5662,4.54,0.03,81.6228546527017,1531.2521453473
"8270",2012,253,13,32.61,0.555,4.64,0.03,71.0650720415735,1329.09742795843
"8271",2012,253,14,32.29,0.5569,4.61,0.03,65.5372562661383,1213.07524373386
"8272",2012,253,15,31.61,0.575,4.45,0.02,52.381195493323,948.153804506677
"8273",2012,253,16,30.62,0.6062,4.15,0.02,34.7588617692747,598.831138230725
"8274",2012,253,17,29.33,0.6581,3.43,0.01,17.2511275535857,256.151372446414
"8275",2012,253,18,27.55,0.735,2,0.01,12.0382779404919,9.9342220595081
"8276",2012,253,19,26.56,0.7781,1.56,0.02,0,0
"8277",2012,253,20,26.11,0.815,1.43,0.02,0,0
"8278",2012,253,21,25.79,0.8406,1.38,0.02,0,0
"8279",2012,253,22,25.58,0.8562,1.33,0.02,0,0
"8280",2012,253,23,25.38,0.8669,1.31,0.01,0,0
"8281",2012,254,0,25.31,0.8719,1.4,0.01,0,0
"8282",2012,254,1,25.26,0.875,1.54,0.01,0,0
"8283",2012,254,2,25.25,0.8738,1.72,0.01,0,0
"8284",2012,254,3,25.16,0.8744,1.88,0.01,0,0
"8285",2012,254,4,25.01,0.88,1.86,0.01,0,0
"8286",2012,254,5,24.73,0.8962,1.68,0.01,0,0
"8287",2012,254,6,24.98,0.8944,1.76,0.01,28.5905787067776,15.9494212932224
"8288",2012,254,7,26.83,0.8275,2.73,0.12,17.171563814058,253.978436185942
"8289",2012,254,8,28.5,0.7481,3.32,0.24,28.5793658145156,491.833134185484
"8290",2012,254,9,29.62,0.6969,3.57,0.45,34.3895974948289,622.150402505171
"8291",2012,254,10,30.37,0.665,3.61,0.52,41.6585866769607,770.813913323039
"8292",2012,254,11,30.92,0.6425,3.7,0.56,36.9175810831002,690.2574189169
"8293",2012,254,12,31.15,0.6331,3.74,0.66,49.7066242660869,932.255875733913
"8294",2012,254,13,31.08,0.6381,3.73,0.69,55.1606055166252,1031.35189448337
"8295",2012,254,14,30.87,0.6506,3.63,0.56,48.4901852139839,897.219814786016
"8296",2012,254,15,30.38,0.6812,3.41,0.45,47.1988766238582,853.886123376142
"8297",2012,254,16,29.66,0.7294,3,0.33,31.6648636999211,544.932636300079
"8298",2012,254,17,28.71,0.8012,2.23,0.24,14.0575357054585,207.919964294542
"8299",2012,254,18,27.36,0.8775,1.24,0.22,12.494737640939,6.97026235906095
"8300",2012,254,19,26.55,0.9081,1.02,0.21,0,0
"8301",2012,254,20,26.06,0.9288,0.9,0.21,0,0
"8302",2012,254,21,25.63,0.9481,0.78,0.2,0,0
"8303",2012,254,22,25.21,0.9638,0.72,0.21,0,0
"8304",2012,254,23,24.83,0.9756,0.74,0.22,0,0
"8305",2012,255,0,24.53,0.9844,0.88,0.23,0,0
"8306",2012,255,1,24.3,0.9869,1.04,0.23,0,0
"8307",2012,255,2,24.11,0.9869,1.22,0.21,0,0
"8308",2012,255,3,23.93,0.9856,1.39,0.18,0,0
"8309",2012,255,4,23.76,0.9838,1.5,0.17,0,0
"8310",2012,255,5,23.62,0.9831,1.53,0.16,0,0
"8311",2012,255,6,23.84,0.9719,1.85,0.14,39.9249869170552,13.6250130829448
"8312",2012,255,7,25.02,0.9331,2.63,0.12,24.4361570530343,359.976342946966
"8313",2012,255,8,26.48,0.87,2.96,0.15,44.5439590451499,765.71854095485
"8314",2012,255,9,28.08,0.7925,3.05,0.27,60.7835860301303,1099.04141396987
"8315",2012,255,10,29.31,0.7369,2.97,0.46,70.951112219393,1312.33888778061
"8316",2012,255,11,30.03,0.7094,2.94,0.89,81.0467843094474,1514.91321569055
"8317",2012,255,12,30.37,0.6981,3.08,1.05,69.7103659726261,1307.07713402737
"8318",2012,255,13,30.47,0.6931,3.29,0.87,67.9807097405991,1270.6842902594
"8319",2012,255,14,30.29,0.6944,3.5,0.62,49.4944390727946,915.468060927206
"8320",2012,255,15,29.69,0.7169,3.72,0.39,33.1915353250642,600.143464674936
"8321",2012,255,16,28.83,0.7581,3.97,0.27,16.5769414857245,284.960558514275
"8322",2012,255,17,27.63,0.815,3.63,0.2,10.6308765067651,156.606623493235
"8323",2012,255,18,26.28,0.8738,2.89,0.18,9.88618723660415,3.37381276339585
"8324",2012,255,19,25.59,0.8931,2.79,0.13,0,0
"8325",2012,255,20,25.26,0.9,2.6,0.09,0,0
"8326",2012,255,21,24.97,0.9119,2.43,0.07,0,0
"8327",2012,255,22,24.73,0.9212,2.42,0.04,0,0
"8328",2012,255,23,24.6,0.92,2.48,0.03,0,0
"8329",2012,256,0,24.51,0.9138,2.46,0.02,0,0
"8330",2012,256,1,24.47,0.8994,2.42,0.02,0,0
"8331",2012,256,2,24.55,0.8794,2.34,0.01,0,0
"8332",2012,256,3,24.51,0.8744,2.16,0.01,0,0
"8333",2012,256,4,24.36,0.8825,1.97,0.01,0,0
"8334",2012,256,5,24.24,0.89,1.94,0.01,0,0
"8335",2012,256,6,24.4,0.8862,2.21,0,48.2058918286871,8.74410817131292
"8336",2012,256,7,25.61,0.8425,3.05,0,27.6420715618726,405.517928438127
"8337",2012,256,8,27.19,0.76,3.58,0,47.8128170049098,820.97218299509
"8338",2012,256,9,28.47,0.6888,4.24,0.01,61.9706014148246,1119.86939858518
"8339",2012,256,10,29.32,0.6556,4.37,0.06,73.1656119104395,1352.79438808956
"8340",2012,256,11,29.94,0.6312,4.4,0.09,84.6015411988559,1580.88845880114
"8341",2012,256,12,30.37,0.6138,4.46,0.1,81.5563667500269,1528.76863324997
"8342",2012,256,13,30.48,0.6069,4.46,0.12,76.4950089134189,1429.40749108658
"8343",2012,256,14,30.35,0.6044,4.45,0.1,58.8779065802893,1088.62209341971
"8344",2012,256,15,30.05,0.61,4.41,0.07,41.060426174775,742.002073825225
"8345",2012,256,16,29.48,0.6356,4.27,0.05,29.6578866853662,509.242113314634
"8346",2012,256,17,28.41,0.6912,3.72,0.04,16.1914410541973,237.533558945803
"8347",2012,256,18,27.03,0.7512,3,0.04,14.0300729949164,2.54492700508361
"8348",2012,256,19,26.03,0.8062,2.83,0.04,0,0
"8349",2012,256,20,25.39,0.8581,2.83,0.04,0,0
"8350",2012,256,21,24.94,0.8988,2.79,0.05,0,0
"8351",2012,256,22,24.67,0.9231,2.76,0.05,0,0
"8352",2012,256,23,24.48,0.935,2.72,0.05,0,0
"8353",2012,257,0,24.33,0.9406,2.63,0.06,0,0
"8354",2012,257,1,24.16,0.9462,2.49,0.06,0,0
"8355",2012,257,2,24.01,0.9512,2.36,0.05,0,0
"8356",2012,257,3,23.97,0.9488,2.36,0.04,0,0
"8357",2012,257,4,24.05,0.9375,2.49,0.03,0,0
"8358",2012,257,5,24.01,0.935,2.46,0.03,0,0
"8359",2012,257,6,24.26,0.9256,2.62,0.03,27.1910514780393,2.13394852196075
"8360",2012,257,7,25.69,0.8719,3.53,0.07,11.3686256560265,166.068874343974
"8361",2012,257,8,27.21,0.7938,4,0.1,22.883828911942,392.468671088058
"8362",2012,257,9,28.19,0.7269,4.58,0.24,38.1664752838264,689.306024716174
"8363",2012,257,10,28.54,0.7088,4.59,0.39,51.6349979952342,954.340002004766
"8364",2012,257,11,28.71,0.7025,4.46,0.37,51.3245315339462,958.772968466054
"8365",2012,257,12,28.85,0.6969,4.28,0.28,51.8514089090441,971.676091090956
"8366",2012,257,13,28.83,0.6925,4.08,0.16,42.6930613214169,797.531938678583
"8367",2012,257,14,28.71,0.6938,3.82,0.08,33.9106904873644,626.751809512636
"8368",2012,257,15,28.41,0.7069,3.45,0.02,33.8140210129828,610.698478987017
"8369",2012,257,16,27.97,0.7406,2.82,0.01,24.0826952173666,413.029804782633
"8370",2012,257,17,27.26,0.7881,2.06,0.01,11.7307878625538,171.359212137446
"8371",2012,257,18,26.15,0.8319,1.54,0.01,12.137454862661,0.952545137339001
"8372",2012,257,19,25.67,0.8512,1.69,0.01,0,0
"8373",2012,257,20,25.37,0.8688,1.84,0.01,0,0
"8374",2012,257,21,25.04,0.89,1.81,0.02,0,0
"8375",2012,257,22,24.76,0.91,1.74,0.04,0,0
"8376",2012,257,23,24.53,0.9262,1.67,0.04,0,0
"8377",2012,258,0,24.37,0.9362,1.6,0.05,0,0
"8378",2012,258,1,24.27,0.9406,1.52,0.06,0,0
"8379",2012,258,2,24.15,0.9456,1.44,0.06,0,0
"8380",2012,258,3,24.05,0.95,1.38,0.05,0,0
"8381",2012,258,4,23.95,0.9538,1.4,0.05,0,0
"8382",2012,258,5,23.82,0.9594,1.46,0.05,0,0
"8383",2012,258,6,23.92,0.9562,1.62,0.05,48.1933406810163,1.1916593189837
"8384",2012,258,7,25.02,0.9181,2.47,0.03,25.9540357811328,377.455964218867
"8385",2012,258,8,26.03,0.8794,2.66,0.06,47.1298202815174,807.332679718483
"8386",2012,258,9,27.38,0.7919,2.95,0.13,64.2749034298106,1160.15009657019
"8387",2012,258,10,28.43,0.7331,3.1,0.15,75.7463085205828,1399.42869147942
